instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1595,2015-01-31,1,5,1,0,5,0,1,0.212766,0.272727,0.46,0.223881,321,3010,3331
1596,2015-02-01,1,5,2,0,6,0,4,0.319149,0.348485,0.54,0.089552,269,3318,3587
1597,2015-02-02,1,5,2,0,0,1,3,0.382979,0.393939,0.62,0.298507,54,3827,3881
1598,2015-02-03,1,5,2,0,1,1,1,0.255319,0.30303,0.36,0.223881,6,5111,5117
1599,2015-02-04,1,5,2,0,2,1,1,0.446809,0.439394,0.48,0.208955,39,6035,6074
1600,2015-02-05,1,5,2,0,3,1,1,0.319149,0.348485,0.42,0.402985,153,4833,4986
1601,2015-02-06,1,5,2,0,4,1,1,0.234043,0.287879,0.39,0.164179,176,4751,4927
1602,2015-02-07,1,5,2,0,5,0,1,0.382979,0.393939,0.42,0.089552,737,4188,4925
1603,2015-02-08,1,5,2,0,6,0,1,0.595745,0.545455,0.5,0.104478,1554,5093,6647
1604,2015-02-09,1,5,2,0,0,1,3,0.319149,0.348485,0.69,0.253731,164,4775,4939
1605,2015-02-10,1,5,2,0,1,1,4,0.255319,0.30303,0.71,0.358209,204,5463,5667
1606,2015-02-11,1,5,2,0,2,1,1,0.340426,0.363636,0.5,0.179104,416,6176,6592
1607,2015-02-12,1,5,2,0,3,1,1,0.319149,0.348485,0.53,0.313433,223,5216,5439
1608,2015-02-13,1,5,2,0,4,1,1,0.148936,0.227273,0.36,0.313433,165,3845,4010
1609,2015-02-14,1,5,2,0,5,0,1,0.319149,0.348485,0.46,0.328358,481,2452,2933
1610,2015-02-15,1,5,2,0,6,0,1,0.042553,0.151515,0.33,0.522388,71,970,1041
1611,2015-02-16,1,5,2,0,0,1,4,0.021277,0.136364,0.56,0.179104,96,1219,1315
1612,2015-02-17,1,5,2,0,1,1,4,0.148936,0.227273,0.58,0.134328,35,1143,1178
1613,2015-02-18,1,5,2,0,2,1,1,0.191489,0.257576,0.63,0.19403,43,3100,3143
1614,2015-02-19,1,5,2,1,3,1,1,0.042553,0.151515,0.43,0.38806,57,2625,2682
1615,2015-02-20,1,5,2,0,4,1,1,0.042553,0.151515,0.33,0.208955,61,2423,2484
1616,2015-02-21,1,5,2,0,5,0,4,0.212766,0.272727,0.62,0.238806,22,719,741
1617,2015-02-22,1,5,2,0,6,0,1,0.042553,0.151515,0.33,0.208955,141,1848,1989
1618,2015-02-23,1,5,2,0,0,1,1,0.276596,0.318182,0.46,0.358209,79,3518,3597
1619,2015-02-24,1,5,2,0,1,1,1,0.148936,0.227273,0.44,0.208955,59,3812,3871
1620,2015-02-25,1,5,2,0,2,1,1,0.297872,0.333333,0.52,0.104478,118,4832,4950
1621,2015-02-26,1,5,2,0,3,1,4,0.255319,0.30303,0.66,0.164179,103,3372,3475
1622,2015-02-27,1,5,2,0,4,1,1,0.297872,0.333333,0.52,0.104478,186,4454,4640
1623,2015-02-28,1,5,2,0,5,0,1,0.191489,0.257576,0.39,0.119403,396,2826,3222
1624,2015-03-01,1,5,3,0,6,0,4,0.191489,0.257576,0.68,0.134328,48,720,768
1625,2015-03-02,1,5,3,0,0,1,1,0.340426,0.363636,0.6,0.223881,170,3897,4067
1626,2015-03-03,1,5,3,0,1,1,3,0.276596,0.318182,0.59,0.223881,155,3676,3831
1627,2015-03-04,1,5,3,0,2,1,3,0.404255,0.409091,0.78,0.134328,112,4029,4141
1628,2015-03-05,1,5,3,0,3,1,4,0.319149,0.348485,0.72,0.298507,29,509,538
1629,2015-03-06,1,5,3,0,4,1,1,0.148936,0.227273,0.5,0.179104,73,1855,1928
1630,2015-03-07,1,5,3,0,5,0,1,0.361702,0.378788,0.54,0.19403,352,2830,3182
1631,2015-03-08,1,5,3,0,6,0,1,0.489362,0.469697,0.48,0.134328,1273,4075,5348
1632,2015-03-09,1,5,3,0,0,1,1,0.531915,0.5,0.5,0.074627,1301,6641,7942
1633,2015-03-10,1,5,3,0,1,1,3,0.382979,0.393939,0.77,0.089552,362,3579,3941
1634,2015-03-11,1,5,3,0,2,1,1,0.574468,0.530303,0.67,0.149254,994,6706,7700
1635,2015-03-12,1,5,3,0,3,1,1,0.510638,0.484848,0.35,0.208955,1709,7290,8999
1636,2015-03-13,1,5,3,0,4,1,3,0.446809,0.439394,0.46,0.119403,1352,6556,7908
1637,2015-03-14,1,5,3,0,5,0,3,0.510638,0.484848,0.78,0.19403,758,2789,3547
1638,2015-03-15,1,5,3,0,6,0,1,0.468085,0.454545,0.57,0.298507,1929,4487,6416
1639,2015-03-16,1,5,3,0,0,1,1,0.617021,0.560606,0.59,0.089552,1574,7207,8781
1640,2015-03-17,1,5,3,0,1,1,1,0.659574,0.590909,0.52,0.358209,1414,7613,9027
1641,2015-03-18,1,5,3,0,2,1,1,0.425532,0.424242,0.28,0.253731,772,6610,7382
1642,2015-03-19,1,5,3,0,3,1,1,0.425532,0.424242,0.4,0.104478,1137,6907,8044
1643,2015-03-20,2,5,3,0,4,1,4,0.340426,0.363636,0.64,0.208955,145,2760,2905
1644,2015-03-21,2,5,3,0,5,0,1,0.510638,0.484848,0.65,0.149254,3227,5816,9043
1645,2015-03-22,2,5,3,0,6,0,1,0.446809,0.439394,0.44,0.268657,2639,5314,7953
1646,2015-03-23,2,5,3,0,0,1,1,0.404255,0.409091,0.33,0.19403,1403,6564,7967
1647,2015-03-24,2,5,3,0,1,1,1,0.340426,0.363636,0.42,0.134328,956,6773,7729
1648,2015-03-25,2,5,3,0,2,1,1,0.425532,0.424242,0.56,0.104478,663,6760,7423
1649,2015-03-26,2,5,3,0,3,1,3,0.702128,0.621212,0.66,0.253731,1156,7380,8536
1650,2015-03-27,2,5,3,0,4,1,3,0.404255,0.409091,0.61,0.283582,834,5168,6002
1651,2015-03-28,2,5,3,0,5,0,1,0.297872,0.333333,0.41,0.38806,854,3719,4573
1652,2015-03-29,2,5,3,0,6,0,1,0.361702,0.378788,0.3,0.238806,1606,4066,5672
1653,2015-03-30,2,5,3,0,0,1,4,0.574468,0.530303,0.31,0.268657,1543,7409,8952
1654,2015-03-31,2,5,3,0,1,1,3,0.659574,0.590909,0.47,0.343284,1232,6779,8011
1655,2015-04-01,2,5,4,0,2,1,,0.659574,0.590909,0.47,0.343284,1780,8097,9877
1656,2015-04-02,2,5,4,0,3,1,1,0.659574,0.590909,0.47,0.373134,2608,8668,11276
1657,2015-04-03,2,5,4,0,4,1,3,0.659574,0.590909,0.64,0.298507,1177,5251,6428
1658,2015-04-04,2,5,4,0,5,0,3,0.595745,0.545455,0.44,0.328358,5102,5336,10438
1659,2015-04-05,2,5,4,0,6,0,1,0.617021,0.560606,0.32,0.268657,5228,4959,10187
1660,2015-04-06,2,5,4,0,0,1,1,0.702128,0.621212,0.4,0.253731,3617,9023,12640
1661,2015-04-07,2,5,4,0,1,1,3,0.659574,0.590909,0.75,0.19403,2498,8619,11117
1662,2015-04-08,2,5,4,0,2,1,3,0.425532,0.424242,0.8,0.268657,993,6448,7441
1663,2015-04-09,2,5,4,0,3,1,3,0.382979,0.393939,0.82,0.19403,1053,6775,7828
1664,2015-04-10,2,5,4,0,4,1,3,0.595745,0.545455,0.63,0.164179,2200,7198,9398
1665,2015-04-11,2,5,4,0,5,0,1,0.595745,0.545455,0.46,0.268657,8614,8132,16746
1666,2015-04-12,2,5,4,0,6,0,1,0.617021,0.560606,0.41,0.119403,7838,7914,15752
1667,2015-04-13,2,5,4,0,0,1,1,0.744681,0.651515,0.5,0.283582,3186,9510,12696
1668,2015-04-14,2,5,4,0,1,1,3,0.574468,0.530303,0.76,0.179104,293,3532,3825
1669,2015-04-15,2,5,4,0,2,1,1,0.595745,0.545455,0.5,0.164179,1886,9243,11129
1670,2015-04-16,2,5,4,1,3,1,3,0.659574,0.590909,0.44,0.149254,2012,9679,11691
1671,2015-04-17,2,5,4,0,4,1,3,0.723404,0.636364,0.69,0.134328,3141,9409,12550
1672,2015-04-18,2,5,4,0,5,0,1,0.787234,0.681818,0.55,0.089552,7748,8260,16008
1673,2015-04-19,2,5,4,0,6,0,3,0.617021,0.560606,0.61,0.313433,4436,5819,10255
1674,2015-04-20,2,5,4,0,0,1,3,0.765957,0.666667,0.73,0.283582,1769,7299,9068
1675,2015-04-21,2,5,4,0,1,1,3,0.638298,0.575758,0.5,0.268657,2050,9594,11644
1676,2015-04-22,2,5,4,0,2,1,1,0.659574,0.590909,0.47,0.283582,1513,9032,10545
1677,2015-04-23,2,5,4,0,3,1,1,0.510638,0.484848,0.39,0.298507,1611,8496,10107
1678,2015-04-24,2,5,4,0,4,1,1,0.531915,0.5,0.34,0.298507,2199,8177,10376
1679,2015-04-25,2,5,4,0,5,0,3,0.425532,0.424242,0.6,0.149254,2684,4508,7192
1680,2015-04-26,2,5,4,0,6,0,1,0.574468,0.530303,0.56,0.119403,4014,6323,10337
1681,2015-04-27,2,5,4,0,0,1,1,0.531915,0.5,0.5,0.298507,1221,7648,8869
1682,2015-04-28,2,5,4,0,1,1,1,0.638298,0.575758,0.47,0.283582,1688,9311,10999
1683,2015-04-29,2,5,4,0,2,1,1,0.723404,0.636364,0.48,0.089552,1939,9725,11664
1684,2015-04-30,2,5,4,0,3,1,3,0.659574,0.590909,0.62,0.149254,1511,8746,10257
1685,2015-05-01,2,5,5,0,4,1,3,0.553191,0.515152,0.65,0.179104,1778,8578,10356
1686,2015-05-02,2,5,5,0,5,0,1,0.723404,0.636364,0.54,0.119403,5110,7469,12579
1687,2015-05-03,2,5,5,0,6,0,1,0.787234,0.681818,0.51,0.104478,4986,7120,12106
1688,2015-05-04,2,5,5,0,0,1,1,0.787234,0.681818,0.55,0.223881,2609,9383,11992
1689,2015-05-05,2,5,5,0,1,1,3,0.808511,0.69697,0.63,0.164179,1785,9315,11100
1690,2015-05-06,2,5,5,0,2,1,2,0.765957,0.666667,0.74,0.134328,1825,9664,11489
1691,2015-05-07,2,5,5,0,3,1,1,0.744681,0.651515,0.63,0.134328,2131,10191,12322
1692,2015-05-08,2,5,5,0,4,1,1,0.787234,0.681818,0.67,0.104478,2925,10506,13431
1693,2015-05-09,2,5,5,0,5,0,1,0.765957,0.666667,0.67,0.149254,5134,7717,12851
1694,2015-05-10,2,5,5,0,6,0,2,0.787234,0.681818,0.73,0.164179,4545,6555,11100
1695,2015-05-11,2,5,5,0,0,1,2,0.765957,0.666667,0.76,0.119403,2530,9609,12139
1696,2015-05-12,2,5,5,0,1,1,1,0.851064,0.727273,0.55,0.253731,2265,9802,12067
1697,2015-05-13,2,5,5,0,2,1,1,0.638298,0.575758,0.45,0.373134,1763,10017,11780
1698,2015-05-14,2,5,5,0,3,1,1,0.659574,0.590909,0.47,0.164179,2546,10071,12617
1699,2015-05-15,2,5,5,0,4,1,1,0.723404,0.636364,0.58,0.238806,3365,10286,13651
1700,2015-05-16,2,5,5,0,5,0,3,0.829787,0.712121,0.67,0.19403,4454,6754,11208
1701,2015-05-17,2,5,5,0,6,0,2,0.829787,0.712121,0.71,0.104478,3966,6976,10942
1702,2015-05-18,2,5,5,0,0,1,3,0.87234,0.742424,0.67,0.119403,2358,8087,10445
1703,2015-05-19,2,5,5,0,1,1,1,0.851064,0.727273,0.61,0.149254,2182,9886,12068
1704,2015-05-20,2,5,5,0,2,1,1,0.680851,0.606061,0.46,0.358209,2521,10465,12986
1705,2015-05-21,2,5,5,0,3,1,3,0.531915,0.5,0.65,0.179104,517,6466,6983
1706,2015-05-22,2,5,5,0,4,1,1,0.723404,0.636364,0.54,0.253731,3183,9348,12531
1707,2015-05-23,2,5,5,0,5,0,1,0.680851,0.606061,0.4,0.19403,6652,6068,12720
1708,2015-05-24,2,5,5,0,6,0,1,0.765957,0.666667,0.61,0.19403,7787,5792,13579
1709,2015-05-25,2,5,5,0,0,1,1,0.787234,0.681818,0.58,0.283582,5870,6139,12009
1710,2015-05-26,2,5,5,0,1,1,1,0.829787,0.712121,0.62,0.268657,2263,9091,11354
1711,2015-05-27,2,5,5,0,2,1,,0.851064,0.727273,0.65,0.208955,1676,9799,11475
1712,2015-05-28,2,5,5,1,3,1,1,0.87234,0.742424,0.6,0.149254,2100,9538,11638
1713,2015-05-29,2,5,5,0,4,1,2,0.829787,0.712121,0.72,0.179104,2417,9650,12067
1714,2015-05-30,2,5,5,0,5,0,1,0.851064,0.727273,0.66,0.268657,5062,7610,12672
1715,2015-05-31,2,5,5,0,6,0,1,0.87234,0.742424,0.63,0.283582,4046,6882,10928
1716,2015-06-01,2,5,6,0,0,1,3,0.87234,0.742424,0.67,0.19403,1498,6608,8106
1717,2015-06-02,2,5,6,0,1,1,3,0.638298,0.575758,0.84,0.253731,901,7154,8055
1718,2015-06-03,2,5,6,0,2,1,3,0.553191,0.515152,0.78,0.253731,1121,8761,9882
1719,2015-06-04,2,5,6,0,3,1,3,0.553191,0.515152,0.84,0.238806,847,5513,6360
1720,2015-06-05,2,5,6,0,4,1,3,0.680851,0.606061,0.77,0.119403,2074,9008,11082
1721,2015-06-06,2,5,6,0,5,0,2,0.787234,0.681818,0.71,0.208955,4674,8011,12685
1722,2015-06-07,2,5,6,0,6,0,1,0.723404,0.636364,0.67,0.223881,4543,7132,11675
1723,2015-06-08,2,5,6,0,0,1,3,0.829787,0.712121,0.7,0.298507,1838,8129,9967
1724,2015-06-09,2,5,6,0,1,1,1,0.851064,0.727273,0.59,0.283582,1856,9916,11772
1725,2015-06-10,2,5,6,0,2,1,1,0.787234,0.681818,0.59,0.179104,1572,10018,11590
1726,2015-06-11,2,5,6,0,3,1,1,0.893617,0.757576,0.63,0.19403,2033,9821,11854
1727,2015-06-12,2,5,6,0,4,1,3,0.893617,0.757576,0.66,0.238806,2109,8763,10872
1728,2015-06-13,2,5,6,0,5,0,1,0.87234,0.742424,0.66,0.149254,4436,7332,11768
1729,2015-06-14,2,5,6,0,6,0,3,0.893617,0.757576,0.67,0.119403,3265,6250,9515
1730,2015-06-15,2,5,6,0,0,1,3,0.893617,0.757576,0.67,0.149254,1919,8068,9987
1731,2015-06-16,2,5,6,0,1,1,1,0.93617,0.787879,0.65,0.223881,1866,9634,11500
1732,2015-06-17,2,5,6,0,2,1,3,0.787234,0.681818,0.65,0.119403,1837,9338,11175
1733,2015-06-18,2,5,6,0,3,1,3,0.87234,0.742424,0.73,0.149254,1530,8465,9995
1734,2015-06-19,2,5,6,0,4,1,3,0.851064,0.727273,0.68,0.164179,2463,9561,12024
1735,2015-06-20,2,5,6,0,5,0,3,0.87234,0.742424,0.73,0.134328,3448,5870,9318
1736,2015-06-21,3,5,6,0,6,0,3,0.893617,0.757576,0.67,0.223881,2264,6520,8784
1737,2015-06-22,3,5,6,0,0,1,1,0.893617,0.757576,0.55,0.179104,2191,9072,11263
1738,2015-06-23,3,5,6,0,1,1,3,0.93617,0.787879,0.68,0.253731,1286,7904,9190
1739,2015-06-24,3,5,6,0,2,1,1,0.808511,0.69697,0.61,0.208955,2212,10378,12590
1740,2015-06-25,3,5,6,0,3,1,3,0.829787,0.712121,0.64,0.134328,2099,9032,11131
1741,2015-06-26,3,5,6,0,4,1,1,0.765957,0.666667,0.69,0.134328,2963,10079,13042
1742,2015-06-27,3,5,6,0,5,0,3,0.723404,0.636364,0.82,0.253731,683,2622,3305
1743,2015-06-28,3,5,6,0,6,0,1,0.765957,0.666667,0.65,0.208955,4273,7348,11621
1744,2015-06-29,3,5,6,0,0,1,1,0.787234,0.681818,0.55,0.179104,2713,9492,12205
1745,2015-06-30,3,5,6,0,1,1,3,0.851064,0.727273,0.7,0.208955,2136,9844,11980
1746,2015-07-01,3,5,7,0,2,1,3,0.829787,0.712121,0.67,0.164179,2308,8915,11223
1747,2015-07-02,3,5,7,0,3,1,3,0.702128,0.621212,0.76,0.104478,2488,8769,11257
1748,2015-07-03,3,5,7,0,4,1,3,0.765957,0.666667,0.72,0.089552,6429,6362,12791
1749,2015-07-04,3,5,7,1,5,0,3,0.787234,0.681818,0.76,0.074627,5755,4533,10288
1750,2015-07-05,3,5,7,0,6,0,2,0.829787,0.712121,0.71,0.089552,6211,5988,12199
1751,2015-07-06,3,5,7,0,0,1,3,0.851064,0.727273,0.74,0.164179,2614,8288,10902
1752,2015-07-07,3,5,7,0,1,1,1,0.87234,0.742424,0.66,0.19403,2393,9830,12223
1753,2015-07-08,3,5,7,0,2,1,3,0.87234,0.742424,0.71,0.19403,1683,7812,9495
1754,2015-07-09,3,5,7,0,3,1,3,0.87234,0.742424,0.7,0.179104,1916,9129,11045
1755,2015-07-10,3,5,7,0,4,1,1,0.829787,0.712121,0.58,0.223881,3072,9941,13013
1756,2015-07-11,3,5,7,0,5,0,3,0.829787,0.712121,0.64,0.119403,4847,7573,12420
1757,2015-07-12,3,5,7,0,6,0,1,0.829787,0.712121,0.58,0.104478,4314,7397,11711
1758,2015-07-13,3,5,7,0,0,1,3,0.765957,0.666667,0.75,0.104478,1864,8360,10224
1759,2015-07-14,3,5,7,0,1,1,2,0.851064,0.727273,0.71,0.179104,1975,9616,11591
1760,2015-07-15,3,5,7,0,2,1,3,0.829787,0.712121,0.65,0.253731,2039,10049,12088
1761,2015-07-16,3,5,7,0,3,1,1,0.829787,0.712121,0.51,0.164179,2516,10741,13257
1762,2015-07-17,3,5,7,0,4,1,2,0.787234,0.681818,0.7,0.19403,2977,9650,12627
1763,2015-07-18,3,5,7,0,5,0,3,0.829787,0.712121,0.73,0.19403,4426,6670,11096
1764,2015-07-19,3,5,7,0,6,0,2,0.957447,0.80303,0.7,0.134328,4155,5993,10148
1765,2015-07-20,3,5,7,0,0,1,1,0.93617,0.787879,0.64,0.164179,2318,8538,10856
1766,2015-07-21,3,5,7,0,1,1,1,0.87234,0.742424,0.63,0.164179,2246,9565,11811
1767,2015-07-22,3,5,7,0,2,1,1,0.851064,0.727273,0.5,0.223881,2468,10466,12934
1768,2015-07-23,3,5,7,0,3,1,1,0.829787,0.712121,0.51,0.149254,2575,10417,12992
1769,2015-07-24,3,5,7,0,4,1,1,0.851064,0.727273,0.51,0.164179,3280,10059,13339
1770,2015-07-25,3,5,7,0,5,0,1,0.851064,0.727273,0.57,0.179104,5807,7095,12902
1771,2015-07-26,3,5,7,0,6,0,1,0.87234,0.742424,0.6,0.283582,4682,6632,11314
1772,2015-07-27,3,5,7,0,0,1,3,0.851064,0.727273,0.72,0.134328,2482,8437,10919
1773,2015-07-28,3,5,7,0,1,1,1,0.893617,0.757576,0.67,0.104478,2528,9448,11976
1774,2015-07-29,3,5,7,0,2,1,2,0.87234,0.742424,0.71,0.208955,2428,9742,12170
1775,2015-07-30,3,5,7,0,3,1,3,0.87234,0.742424,0.75,0.19403,1803,9005,10808
1776,2015-07-31,3,5,7,0,4,1,1,0.87234,0.742424,0.51,0.19403,2751,9645,12396
1777,2015-08-01,3,5,8,0,5,0,1,0.87234,0.742424,0.57,0.164179,4940,7103,12043
1778,2015-08-02,3,5,8,0,6,0,1,0.87234,0.742424,0.48,0.149254,4550,6897,11447
1779,2015-08-03,3,5,8,0,0,1,1,0.893617,0.757576,0.58,0.223881,2714,9371,12085
1780,2015-08-04,3,5,8,0,1,1,3,0.93617,0.787879,0.56,0.179104,2212,9414,11626
1781,2015-08-05,3,5,8,0,2,1,1,0.893617,0.757576,0.56,0.149254,2408,10093,12501
1782,2015-08-06,3,5,8,0,3,1,1,0.787234,0.681818,0.53,0.179104,2565,10052,12617
1783,2015-08-07,3,5,8,0,4,1,3,0.765957,0.666667,0.68,0.208955,2827,9354,12181
1784,2015-08-08,3,5,8,0,5,0,1,0.829787,0.712121,0.51,0.19403,5843,7127,12970
1785,2015-08-09,3,5,8,0,6,0,1,0.851064,0.727273,0.59,0.179104,4923,6728,11651
1786,2015-08-10,3,5,8,0,0,1,3,0.723404,0.636364,0.79,0.253731,2362,8132,10494
1787,2015-08-11,3,5,8,0,1,1,3,0.851064,0.727273,0.7,0.223881,2065,9277,11342
1788,2015-08-12,3,5,8,0,2,1,1,0.787234,0.681818,0.58,0.253731,2304,10181,12485
1789,2015-08-13,3,5,8,0,3,1,1,0.787234,0.681818,0.47,0.149254,2344,10091,12435
1790,2015-08-14,3,5,8,0,4,1,1,0.829787,0.712121,0.59,0.104478,2972,9577,12549
1791,2015-08-15,3,5,8,0,5,0,1,0.851064,0.727273,0.61,0.179104,5261,6821,12082
1792,2015-08-16,3,5,8,0,6,0,1,0.893617,0.757576,0.54,0.164179,3872,6320,10192
1793,2015-08-17,3,5,8,0,0,1,1,0.93617,0.787879,0.64,0.19403,2135,8836,10971
1794,2015-08-18,3,5,8,0,1,1,2,0.851064,0.727273,0.73,0.149254,2098,9497,11595
1795,2015-08-19,3,5,8,0,2,1,1,0.87234,0.742424,0.66,0.238806,1985,9981,11966
1796,2015-08-20,3,5,8,0,3,1,3,0.808511,0.69697,0.82,0.19403,1823,8369,10192
1797,2015-08-21,3,5,8,0,4,1,1,0.808511,0.69697,0.64,0.223881,3064,9838,12902
1798,2015-08-22,3,5,8,0,5,0,1,0.808511,0.69697,0.57,0.149254,4995,7344,12339
1799,2015-08-23,3,5,8,0,6,0,1,0.787234,0.681818,0.59,0.119403,4119,6862,10981
1800,2015-08-24,3,5,8,0,0,1,3,0.87234,0.742424,0.69,0.164179,1963,8320,10283
1801,2015-08-25,3,5,8,0,1,1,1,0.787234,0.681818,0.64,0.19403,2220,10452,12672
1802,2015-08-26,3,5,8,0,2,1,1,0.765957,0.666667,0.56,0.19403,1933,10397,12330
1803,2015-08-27,3,5,8,0,3,1,1,0.765957,0.666667,0.58,0.164179,2022,10384,12406
1804,2015-08-28,3,5,8,0,4,1,1,0.765957,0.666667,0.63,0.089552,2440,9770,12210
1805,2015-08-29,3,5,8,0,5,0,1,0.851064,0.727273,0.62,0.223881,4426,7100,11526
1806,2015-08-30,3,5,8,0,6,0,1,0.829787,0.712121,0.66,0.179104,3512,6676,10188
1807,2015-08-31,3,5,8,0,0,1,1,0.829787,0.712121,0.69,0.19403,1716,9336,11052
1808,2015-09-01,3,5,9,0,1,1,1,0.914894,0.772727,0.65,0.104478,1504,10018,11522
1809,2015-09-02,3,5,9,0,2,1,1,0.893617,0.757576,0.68,0.119403,1545,9833,11378
1810,2015-09-03,3,5,9,1,3,1,1,0.93617,0.787879,0.61,0.119403,1670,9461,11131
1811,2015-09-04,3,5,9,0,4,1,1,0.87234,0.742424,0.63,0.179104,2187,8863,11050
1812,2015-09-05,3,5,9,0,5,0,1,0.808511,0.69697,0.68,0.19403,5260,5607,10867
1813,2015-09-06,3,5,9,0,6,0,1,0.829787,0.712121,0.57,0.104478,6970,5430,12400
1814,2015-09-07,3,5,9,0,0,1,1,0.851064,0.727273,0.64,0.149254,4295,6056,10351
1815,2015-09-08,3,5,9,0,1,1,1,0.87234,0.742424,0.69,0.208955,1381,9584,10965
1816,2015-09-09,3,5,9,0,2,1,1,0.893617,0.757576,0.69,0.208955,1352,9713,11065
1817,2015-09-10,3,5,9,0,3,1,3,0.787234,0.681818,0.76,0.223881,1078,9278,10356
1818,2015-09-11,3,5,9,0,4,1,1,0.829787,0.712121,0.57,0.179104,2085,10082,12167
1819,2015-09-12,3,5,9,0,5,0,3,0.680851,0.606061,0.82,0.134328,1417,5248,6665
1820,2015-09-13,3,5,9,0,6,0,1,0.659574,0.590909,0.53,0.253731,3127,7270,10397
1821,2015-09-14,3,5,9,0,0,1,1,0.744681,0.651515,0.51,0.208955,1592,9564,11156
1822,2015-09-15,3,5,9,0,1,1,1,0.787234,0.681818,0.54,0.089552,1540,10403,11943
1823,2015-09-16,3,5,9,0,2,1,1,0.808511,0.69697,0.58,0.089552,1485,10453,11938
1824,2015-09-17,3,5,9,0,3,1,1,0.808511,0.69697,0.63,0.119403,1561,10388,11949
1825,2015-09-18,3,5,9,0,4,1,1,0.829787,0.712121,0.63,0.149254,1809,10147,11956
1826,2015-09-19,3,5,9,0,5,0,2,0.829787,0.712121,0.7,0.179104,3971,7609,11580
1827,2015-09-20,3,5,9,0,6,0,1,0.765957,0.666667,0.65,0.253731,3604,7394,10998
1828,2015-09-21,3,5,9,0,0,1,3,0.617021,0.560606,0.7,0.253731,1314,6502,7816
1829,2015-09-22,4,5,9,0,1,1,2,0.680851,0.606061,0.74,0.238806,1783,10169,11952
1830,2015-09-23,4,5,9,0,2,1,1,0.744681,0.651515,0.59,0.208955,2339,10434,12773
1831,2015-09-24,4,5,9,0,3,1,1,0.723404,0.636364,0.58,0.19403,2320,10194,12514
1832,2015-09-25,4,5,9,0,4,1,2,0.659574,0.590909,0.73,0.253731,1814,9589,11403
1833,2015-09-26,4,5,9,0,5,0,1,0.659574,0.590909,0.63,0.313433,3509,7529,11038
1834,2015-09-27,4,5,9,0,6,0,2,0.680851,0.606061,0.71,0.253731,2892,7087,9979
1835,2015-09-28,4,5,9,0,0,1,2,0.765957,0.666667,0.74,0.134328,1569,9736,11305
1836,2015-09-29,4,5,9,0,1,1,3,0.744681,0.651515,0.87,0.164179,930,6310,7240
1837,2015-09-30,4,5,9,0,2,1,2,0.723404,0.636364,0.83,0.268657,80,2313,2393
1838,2015-10-01,4,5,10,0,3,1,3,0.340426,0.363636,0.45,0.19403,224,4575,4799
1839,2015-10-02,4,5,10,0,4,1,3,0.361702,0.378788,0.48,0.074627,104,1975,2079
1840,2015-10-03,4,5,10,0,5,0,3,0.297872,0.333333,0.73,0.074627,598,3452,4050
1841,2015-10-04,4,5,10,0,6,0,2,0.574468,0.530303,0.68,0.298507,1311,5313,6624
1842,2015-10-05,4,5,10,0,0,1,1,0.404255,0.409091,0.35,0.343284,1234,9211,10445
1843,2015-10-06,4,5,10,0,1,1,1,0.170213,0.242424,0.55,0.119403,1203,10348,11551
1844,2015-10-07,4,5,10,0,2,1,2,0.148936,0.227273,0.49,0.373134,1181,10553,11734
1845,2015-10-08,4,5,10,1,3,1,2,0.106383,0.19697,0.36,0.268657,1474,10237,11711
1846,2015-10-09,4,5,10,0,4,1,3,0.297872,0.333333,0.34,0.298507,1829,8672,10501
1847,2015-10-10,4,5,10,0,5,0,1,0.148936,0.227273,0.32,0.19403,3800,6469,10269
1848,2015-10-11,4,5,10,0,6,0,1,0.297872,0.333333,0.48,0.119403,4380,6111,10491
1849,2015-10-12,4,5,10,0,0,1,1,0.297872,0.333333,0.74,0.104478,2889,7606,10495
1850,2015-10-13,4,5,10,0,1,1,2,0.297872,0.333333,0.54,0.283582,1294,9509,10803
1851,2015-10-14,4,5,10,0,2,1,1,0.191489,0.257576,0.61,0.19403,1214,10192,11406
1852,2015-10-15,4,5,10,0,3,1,1,0.297872,0.333333,0.6,0.134328,1654,9852,11506
1853,2015-10-16,4,5,10,0,4,1,1,0.361702,0.378788,0.61,0.238806,1874,9389,11263
1854,2015-10-17,4,5,10,0,5,0,1,0.255319,0.30303,0.55,0.208955,2861,5921,8782
1855,2015-10-18,4,5,10,0,6,0,1,0.319149,0.348485,0.74,0.119403,1788,5190,6978
1856,2015-10-19,4,5,10,0,0,1,1,0.382979,0.393939,0.55,0.149254,913,8161,9074
1857,2015-10-20,4,5,10,0,1,1,1,0.382979,0.393939,0.62,0.044776,933,9103,10036
1858,2015-10-21,4,5,10,0,2,1,1,0.255319,0.30303,0.77,0.104478,1056,9622,10678
1859,2015-10-22,4,5,10,0,3,1,1,0.361702,0.378788,0.64,0.19403,1643,9644,11287
1860,2015-10-23,4,5,10,0,4,1,1,0.297872,0.333333,0.67,0.119403,2136,9334,11470
1861,2015-10-24,4,5,10,0,5,0,1,0.319149,0.348485,0.64,0.223881,3434,6296,9730
1862,2015-10-25,4,5,10,0,6,0,3,0.404255,0.409091,0.53,0.149254,2654,5933,8587
1863,2015-10-26,4,5,10,0,0,1,1,0.340426,0.363636,0.66,0.313433,1434,8539,9973
